id,name,XX,type,measurement,institution,value,year
014112510,JPN Site 014112510,9.0,NO,PPB,Japan Ministry of Environment,11.170216405221105,2020
014112510,JPN Site 014112510,9.0,NO2,PPB,Japan Ministry of Environment,14.770201301138744,2020
014112510,JPN Site 014112510,9.0,NOX,PPB,Japan Ministry of Environment,25.940417706359842,2020
014113020,JPN Site 014113020,9.0,NO,PPB,Japan Ministry of Environment,2.2688374036302696,2020
014113020,JPN Site 014113020,9.0,NO2,PPB,Japan Ministry of Environment,9.705674113037427,2020
014113020,JPN Site 014113020,9.0,NOX,PPB,Japan Ministry of Environment,11.973663230493324,2020
014113020,JPN Site 014113020,9.0,RHUM,PERCENT,Japan Ministry of Environment,70.52650850831247,2020
014113020,JPN Site 014113020,9.0,SO2,PPB,Japan Ministry of Environment,1.6024804154307768,2020
014113020,JPN Site 014113020,9.0,TEMP,C,Japan Ministry of Environment,18.079623707546467,2020
014113020,JPN Site 014113020,9.0,WD,DEGREES,Japan Ministry of Environment,219.83551863826284,2020
014113020,JPN Site 014113020,9.0,WS,M/S,Japan Ministry of Environment,3.266621241029766,2020
014113510,JPN Site 014113510,9.0,CO,PPM,Japan Ministry of Environment,0.3684406652868588,2020
014113510,JPN Site 014113510,9.0,NO,PPB,Japan Ministry of Environment,8.311060626940908,2020
014113510,JPN Site 014113510,9.0,NO2,PPB,Japan Ministry of Environment,15.29180171520103,2020
014113510,JPN Site 014113510,9.0,NOX,PPB,Japan Ministry of Environment,23.601870278649873,2020
014113520,JPN Site 014113520,9.0,NO,PPB,Japan Ministry of Environment,3.533956133519234,2020
014113520,JPN Site 014113520,9.0,NO2,PPB,Japan Ministry of Environment,12.602595156960662,2020
014113520,JPN Site 014113520,9.0,NOX,PPB,Japan Ministry of Environment,16.13540826080426,2020
014114020,JPN Site 014114020,9.0,NO,PPB,Japan Ministry of Environment,2.330409189956573,2020
014114020,JPN Site 014114020,9.0,NO2,PPB,Japan Ministry of Environment,10.254835254649626,2020
014114020,JPN Site 014114020,9.0,NOX,PPB,Japan Ministry of Environment,12.588857873983505,2020
014114020,JPN Site 014114020,9.0,SO2,PPB,Japan Ministry of Environment,1.5471592438321156,2020
014114020,JPN Site 014114020,9.0,WD,DEGREES,Japan Ministry of Environment,140.6937835954405,2020
014114020,JPN Site 014114020,9.0,WS,M/S,Japan Ministry of Environment,2.701707036517917,2020
014115010,JPN Site 014115010,9.0,NO,PPB,Japan Ministry of Environment,2.2524356397507184,2020
014115010,JPN Site 014115010,9.0,NO2,PPB,Japan Ministry of Environment,10.241970103923684,2020
014115010,JPN Site 014115010,9.0,NOX,PPB,Japan Ministry of Environment,12.504109069449157,2020
014115010,JPN Site 014115010,9.0,SO2,PPB,Japan Ministry of Environment,1.2556278517910298,2020
014115010,JPN Site 014115010,9.0,WD,DEGREES,Japan Ministry of Environment,203.9254376506373,2020
014115010,JPN Site 014115010,9.0,WS,M/S,Japan Ministry of Environment,3.598312633605014,2020
014116010,JPN Site 014116010,9.0,NO,PPB,Japan Ministry of Environment,2.9347389675560587,2020
014116010,JPN Site 014116010,9.0,NO2,PPB,Japan Ministry of Environment,10.67320181583593,2020
014116010,JPN Site 014116010,9.0,NOX,PPB,Japan Ministry of Environment,13.61076033226417,2020
014116010,JPN Site 014116010,9.0,SO2,PPB,Japan Ministry of Environment,1.6276476924671794,2020
014116010,JPN Site 014116010,9.0,WD,DEGREES,Japan Ministry of Environment,194.7211663594772,2020
014116010,JPN Site 014116010,9.0,WS,M/S,Japan Ministry of Environment,2.875796019350502,2020
014117010,JPN Site 014117010,9.0,NO,PPB,Japan Ministry of Environment,3.412273413997576,2020
014117010,JPN Site 014117010,9.0,NO2,PPB,Japan Ministry of Environment,11.752471452881114,2020
014117010,JPN Site 014117010,9.0,NOX,PPB,Japan Ministry of Environment,15.163573081739514,2020
014117010,JPN Site 014117010,9.0,SO2,PPB,Japan Ministry of Environment,1.6616482201989817,2020
014117010,JPN Site 014117010,9.0,WD,DEGREES,Japan Ministry of Environment,206.85233859429155,2020
014117010,JPN Site 014117010,9.0,WS,M/S,Japan Ministry of Environment,3.1998799271079346,2020
014118010,JPN Site 014118010,9.0,NO,PPB,Japan Ministry of Environment,2.2704495079395786,2020
014118010,JPN Site 014118010,9.0,NO2,PPB,Japan Ministry of Environment,11.045672692858412,2020
014118010,JPN Site 014118010,9.0,NOX,PPB,Japan Ministry of Environment,13.316122200797988,2020
014118010,JPN Site 014118010,9.0,SO2,PPB,Japan Ministry of Environment,1.6064867019320668,2020
014118010,JPN Site 014118010,9.0,WD,DEGREES,Japan Ministry of Environment,188.40759276591723,2020
014118010,JPN Site 014118010,9.0,WS,M/S,Japan Ministry of Environment,3.9306049314419056,2020
014131020,JPN Site 014131020,9.0,NO,PPB,Japan Ministry of Environment,3.8971825252277474,2020
014131020,JPN Site 014131020,9.0,NO2,PPB,Japan Ministry of Environment,16.45064543414078,2020
014131020,JPN Site 014131020,9.0,NOX,PPB,Japan Ministry of Environment,20.342803764302253,2020
014131020,JPN Site 014131020,9.0,RHUM,PERCENT,Japan Ministry of Environment,68.54752504243696,2020
014131020,JPN Site 014131020,9.0,SO2,PPB,Japan Ministry of Environment,1.3543701097732697,2020
014131020,JPN Site 014131020,9.0,TEMP,C,Japan Ministry of Environment,18.441482048684932,2020
014131020,JPN Site 014131020,9.0,WD,DEGREES,Japan Ministry of Environment,194.56078872935703,2020
014131020,JPN Site 014131020,9.0,WS,M/S,Japan Ministry of Environment,3.0817293632769576,2020
014131030,JPN Site 014131030,9.0,CO,PPM,Japan Ministry of Environment,0.19525206969415299,2020
014131030,JPN Site 014131030,9.0,NO,PPB,Japan Ministry of Environment,3.6623258670408743,2020
014131030,JPN Site 014131030,9.0,NO2,PPB,Japan Ministry of Environment,15.518617495361683,2020
014131030,JPN Site 014131030,9.0,NOX,PPB,Japan Ministry of Environment,19.177415400117585,2020
014131030,JPN Site 014131030,9.0,RHUM,PERCENT,Japan Ministry of Environment,67.41100711634152,2020
014131030,JPN Site 014131030,9.0,SO2,PPB,Japan Ministry of Environment,0.9587942677958458,2020
014131030,JPN Site 014131030,9.0,TEMP,C,Japan Ministry of Environment,18.822023973889173,2020
014131030,JPN Site 014131030,9.0,WD,DEGREES,Japan Ministry of Environment,142.22390760195216,2020
014131030,JPN Site 014131030,9.0,WS,M/S,Japan Ministry of Environment,1.2131335591553385,2020
014131100,JPN Site 014131100,9.0,NO,PPB,Japan Ministry of Environment,3.300844589150829,2020
014131100,JPN Site 014131100,9.0,NO2,PPB,Japan Ministry of Environment,15.561639162573405,2020
014131100,JPN Site 014131100,9.0,NOX,PPB,Japan Ministry of Environment,18.864982369004455,2020
014131100,JPN Site 014131100,9.0,SO2,PPB,Japan Ministry of Environment,0.71755163461198,2020
014131510,JPN Site 014131510,9.0,CO,PPM,Japan Ministry of Environment,0.3373275127552828,2020
014131510,JPN Site 014131510,9.0,NO,PPB,Japan Ministry of Environment,15.996310212710469,2020
014131510,JPN Site 014131510,9.0,NO2,PPB,Japan Ministry of Environment,25.080740490010584,2020
014131510,JPN Site 014131510,9.0,NOX,PPB,Japan Ministry of Environment,41.1408781457247,2020
014131530,JPN Site 014131530,9.0,CO,PPM,Japan Ministry of Environment,0.3657055072289886,2020
014131530,JPN Site 014131530,9.0,NO,PPB,Japan Ministry of Environment,30.847261088615685,2020
014131530,JPN Site 014131530,9.0,NO2,PPB,Japan Ministry of Environment,27.226769608232544,2020
014131530,JPN Site 014131530,9.0,NOX,PPB,Japan Ministry of Environment,58.07430973687882,2020
014131530,JPN Site 014131530,9.0,WD,DEGREES,Japan Ministry of Environment,121.14501278133301,2020
014131530,JPN Site 014131530,9.0,WS,M/S,Japan Ministry of Environment,0.895629338872642,2020
014131540,JPN Site 014131540,9.0,CO,PPM,Japan Ministry of Environment,0.2838039712910649,2020
014131540,JPN Site 014131540,9.0,NO,PPB,Japan Ministry of Environment,5.85374878730789,2020
014131540,JPN Site 014131540,9.0,NO2,PPB,Japan Ministry of Environment,16.364345664530486,2020
014131540,JPN Site 014131540,9.0,NOX,PPB,Japan Ministry of Environment,22.218094451838372,2020
014132060,JPN Site 014132060,9.0,NO,PPB,Japan Ministry of Environment,2.863899762885794,2020
014132060,JPN Site 014132060,9.0,NO2,PPB,Japan Ministry of Environment,13.48985521892755,2020
014132060,JPN Site 014132060,9.0,NOX,PPB,Japan Ministry of Environment,16.34940312490188,2020
014132060,JPN Site 014132060,9.0,RHUM,PERCENT,Japan Ministry of Environment,53.827814991226624,2020
014132060,JPN Site 014132060,9.0,SO2,PPB,Japan Ministry of Environment,0.7748466987860685,2020
014132060,JPN Site 014132060,9.0,TEMP,C,Japan Ministry of Environment,8.098178829848273,2020
014132060,JPN Site 014132060,9.0,WD,DEGREES,Japan Ministry of Environment,246.1788272156928,2020
014132060,JPN Site 014132060,9.0,WS,M/S,Japan Ministry of Environment,2.330825827398408,2020
014132510,JPN Site 014132510,9.0,CO,PPM,Japan Ministry of Environment,0.3668545589675879,2020
014132510,JPN Site 014132510,9.0,NO,PPB,Japan Ministry of Environment,19.13958766456396,2020
014132510,JPN Site 014132510,9.0,NO2,PPB,Japan Ministry of Environment,22.712802306043926,2020
014132510,JPN Site 014132510,9.0,NOX,PPB,Japan Ministry of Environment,41.84930012858923,2020
014133010,JPN Site 014133010,9.0,NO,PPB,Japan Ministry of Environment,2.4666392418863587,2020
014133010,JPN Site 014133010,9.0,NO2,PPB,Japan Ministry of Environment,12.98187308183375,2020
014133010,JPN Site 014133010,9.0,NOX,PPB,Japan Ministry of Environment,15.453924759707585,2020
014133010,JPN Site 014133010,9.0,RHUM,PERCENT,Japan Ministry of Environment,66.50431439901928,2020
014133010,JPN Site 014133010,9.0,SO2,PPB,Japan Ministry of Environment,0.6180532092753345,2020
014133010,JPN Site 014133010,9.0,TEMP,C,Japan Ministry of Environment,18.47447789437731,2020
014133010,JPN Site 014133010,9.0,WD,DEGREES,Japan Ministry of Environment,131.66778753797752,2020
014133010,JPN Site 014133010,9.0,WS,M/S,Japan Ministry of Environment,2.3732575889165326,2020
014133520,JPN Site 014133520,9.0,NO,PPB,Japan Ministry of Environment,5.074688178702529,2020
014133520,JPN Site 014133520,9.0,NO2,PPB,Japan Ministry of Environment,13.825085080325556,2020
014133520,JPN Site 014133520,9.0,NOX,PPB,Japan Ministry of Environment,18.897896142845216,2020
014134010,JPN Site 014134010,9.0,NO,PPB,Japan Ministry of Environment,2.7761873401187174,2020
014134010,JPN Site 014134010,9.0,NO2,PPB,Japan Ministry of Environment,12.00928491108835,2020
014134010,JPN Site 014134010,9.0,NOX,PPB,Japan Ministry of Environment,14.791393262562861,2020
014134010,JPN Site 014134010,9.0,RHUM,PERCENT,Japan Ministry of Environment,65.88235569148411,2020
014134010,JPN Site 014134010,9.0,SO2,PPB,Japan Ministry of Environment,0.5066438685493627,2020
014134010,JPN Site 014134010,9.0,TEMP,C,Japan Ministry of Environment,18.277196257834117,2020
014134010,JPN Site 014134010,9.0,WD,DEGREES,Japan Ministry of Environment,204.37690156791416,2020
014134010,JPN Site 014134010,9.0,WS,M/S,Japan Ministry of Environment,1.9294432242616553,2020
014134530,JPN Site 014134530,9.0,NO,PPB,Japan Ministry of Environment,33.07274367181273,2020
014134530,JPN Site 014134530,9.0,NO2,PPB,Japan Ministry of Environment,25.084384789552953,2020
014134530,JPN Site 014134530,9.0,NOX,PPB,Japan Ministry of Environment,58.153521368550514,2020
014135070,JPN Site 014135070,9.0,NO,PPB,Japan Ministry of Environment,0.9698722324509296,2020
014135070,JPN Site 014135070,9.0,NO2,PPB,Japan Ministry of Environment,8.748396310515956,2020
014135070,JPN Site 014135070,9.0,NOX,PPB,Japan Ministry of Environment,9.720317369743976,2020
014135070,JPN Site 014135070,9.0,RHUM,PERCENT,Japan Ministry of Environment,71.0028778680352,2020
014135070,JPN Site 014135070,9.0,SO2,PPB,Japan Ministry of Environment,0.42339349901842344,2020
014135070,JPN Site 014135070,9.0,TEMP,C,Japan Ministry of Environment,17.391229232934062,2020
014135070,JPN Site 014135070,9.0,WD,DEGREES,Japan Ministry of Environment,190.6028435664295,2020
014135070,JPN Site 014135070,9.0,WS,M/S,Japan Ministry of Environment,2.053991704085925,2020
014135080,JPN Site 014135080,9.0,NO,PPB,Japan Ministry of Environment,1.7882110610697894,2020
014135080,JPN Site 014135080,9.0,NO2,PPB,Japan Ministry of Environment,10.18639017319506,2020
014135080,JPN Site 014135080,9.0,NOX,PPB,Japan Ministry of Environment,11.975111643742656,2020
014135080,JPN Site 014135080,9.0,RHUM,PERCENT,Japan Ministry of Environment,67.36781346350635,2020
014135080,JPN Site 014135080,9.0,SO2,PPB,Japan Ministry of Environment,0.43727220746582096,2020
014135080,JPN Site 014135080,9.0,TEMP,C,Japan Ministry of Environment,17.992759333306513,2020
014135080,JPN Site 014135080,9.0,WD,DEGREES,Japan Ministry of Environment,200.85936370056208,2020
014135080,JPN Site 014135080,9.0,WS,M/S,Japan Ministry of Environment,2.644140366183524,2020
014135530,JPN Site 014135530,9.0,NO,PPB,Japan Ministry of Environment,6.530401280829621,2020
014135530,JPN Site 014135530,9.0,NO2,PPB,Japan Ministry of Environment,13.328357212770902,2020
014135530,JPN Site 014135530,9.0,NOX,PPB,Japan Ministry of Environment,19.862390924833882,2020
014135540,JPN Site 014135540,9.0,NO,PPB,Japan Ministry of Environment,7.278879865461956,2020
014135540,JPN Site 014135540,9.0,NO2,PPB,Japan Ministry of Environment,13.123602040832765,2020
014135540,JPN Site 014135540,9.0,NOX,PPB,Japan Ministry of Environment,20.403811846483357,2020
014136010,JPN Site 014136010,9.0,NO,PPB,Japan Ministry of Environment,2.106727001503571,2020
014136010,JPN Site 014136010,9.0,NO2,PPB,Japan Ministry of Environment,11.84666365585284,2020
014136010,JPN Site 014136010,9.0,NOX,PPB,Japan Ministry of Environment,13.95339065735641,2020
014136010,JPN Site 014136010,9.0,SO2,PPB,Japan Ministry of Environment,0.3970586240062325,2020
014136010,JPN Site 014136010,9.0,WD,DEGREES,Japan Ministry of Environment,212.57584314770313,2020
014136010,JPN Site 014136010,9.0,WS,M/S,Japan Ministry of Environment,2.0101278872309742,2020
014136510,JPN Site 014136510,9.0,NO,PPB,Japan Ministry of Environment,9.161096082411035,2020
014136510,JPN Site 014136510,9.0,NO2,PPB,Japan Ministry of Environment,15.29963361494027,2020
014136510,JPN Site 014136510,9.0,NOX,PPB,Japan Ministry of Environment,24.460729697351308,2020
014153510,JPN Site 014153510,9.0,CO,PPM,Japan Ministry of Environment,0.3928415291648222,2020
014153510,JPN Site 014153510,9.0,NO,PPB,Japan Ministry of Environment,14.419492520334302,2020
014153510,JPN Site 014153510,9.0,NO2,PPB,Japan Ministry of Environment,16.542057851381273,2020
014153510,JPN Site 014153510,9.0,NOX,PPB,Japan Ministry of Environment,30.979837210987846,2020
014201020,JPN Site 014201020,9.0,NO,PPB,Japan Ministry of Environment,2.2355892314912613,2020
014201020,JPN Site 014201020,9.0,NO2,PPB,Japan Ministry of Environment,11.088704476447418,2020
014201020,JPN Site 014201020,9.0,NOX,PPB,Japan Ministry of Environment,13.326969887547225,2020
014201020,JPN Site 014201020,9.0,SO2,PPB,Japan Ministry of Environment,1.6356830780507494,2020
014201020,JPN Site 014201020,9.0,WD,DEGREES,Japan Ministry of Environment,181.84977722587922,2020
014201020,JPN Site 014201020,9.0,WS,M/S,Japan Ministry of Environment,2.8541186441845525,2020
014201040,JPN Site 014201040,9.0,NO,PPB,Japan Ministry of Environment,1.3291364028475017,2020
014201040,JPN Site 014201040,9.0,NO2,PPB,Japan Ministry of Environment,8.055500190868848,2020
014201040,JPN Site 014201040,9.0,NOX,PPB,Japan Ministry of Environment,9.396311311912804,2020
014201040,JPN Site 014201040,9.0,WD,DEGREES,Japan Ministry of Environment,145.29136986202977,2020
014201040,JPN Site 014201040,9.0,WS,M/S,Japan Ministry of Environment,2.4987134724480646,2020
014201050,JPN Site 014201050,9.0,NO,PPB,Japan Ministry of Environment,1.9361319625770885,2020
014201050,JPN Site 014201050,9.0,NO2,PPB,Japan Ministry of Environment,9.110399477657557,2020
014201050,JPN Site 014201050,9.0,NOX,PPB,Japan Ministry of Environment,11.05388462305367,2020
014201050,JPN Site 014201050,9.0,SO2,PPB,Japan Ministry of Environment,0.8400693148173581,2020
014201050,JPN Site 014201050,9.0,WD,DEGREES,Japan Ministry of Environment,184.95882490019503,2020
014201050,JPN Site 014201050,9.0,WS,M/S,Japan Ministry of Environment,2.912655370619783,2020
014201530,JPN Site 014201530,9.0,CO,PPM,Japan Ministry of Environment,0.25280194038556975,2020
014201530,JPN Site 014201530,9.0,NO,PPB,Japan Ministry of Environment,6.616219648324075,2020
014201530,JPN Site 014201530,9.0,NO2,PPB,Japan Ministry of Environment,15.217738035166503,2020
014201530,JPN Site 014201530,9.0,NOX,PPB,Japan Ministry of Environment,21.83995711883784,2020
014203030,JPN Site 014203030,9.0,NO,PPB,Japan Ministry of Environment,4.354618884365384,2020
014203030,JPN Site 014203030,9.0,NO2,PPB,Japan Ministry of Environment,11.467126945497656,2020
014203030,JPN Site 014203030,9.0,NOX,PPB,Japan Ministry of Environment,15.82174582986304,2020
014203030,JPN Site 014203030,9.0,RHUM,PERCENT,Japan Ministry of Environment,72.86976002033322,2020
014203030,JPN Site 014203030,9.0,SO2,PPB,Japan Ministry of Environment,0.09756384774867088,2020
014203030,JPN Site 014203030,9.0,TEMP,C,Japan Ministry of Environment,18.589682570524936,2020
014203030,JPN Site 014203030,9.0,WD,DEGREES,Japan Ministry of Environment,132.00060399513285,2020
014203030,JPN Site 014203030,9.0,WS,M/S,Japan Ministry of Environment,2.8833374117323562,2020
014203040,JPN Site 014203040,9.0,NO,PPB,Japan Ministry of Environment,1.7137199581635059,2020
014203040,JPN Site 014203040,9.0,NO2,PPB,Japan Ministry of Environment,8.47900365057499,2020
014203040,JPN Site 014203040,9.0,NOX,PPB,Japan Ministry of Environment,10.192723608738495,2020
014203040,JPN Site 014203040,9.0,RHUM,PERCENT,Japan Ministry of Environment,72.56672004846943,2020
014203040,JPN Site 014203040,9.0,SO2,PPB,Japan Ministry of Environment,0.1865953512921356,2020
014203040,JPN Site 014203040,9.0,TEMP,C,Japan Ministry of Environment,18.200211422086657,2020
014203040,JPN Site 014203040,9.0,WD,DEGREES,Japan Ministry of Environment,138.58221177860088,2020
014203040,JPN Site 014203040,9.0,WS,M/S,Japan Ministry of Environment,2.639703473387224,2020
014203050,JPN Site 014203050,9.0,NO,PPB,Japan Ministry of Environment,1.4459806799586952,2020
014203050,JPN Site 014203050,9.0,NO2,PPB,Japan Ministry of Environment,8.91366235728589,2020
